id = 2101
editor = DM

### Pseudo EIC data obtained by using gepard fit and Salvatores errors 5% systematics for "cross section" are added
# for ep cross section for 20 x 250, b ~6
# systematic error for polarization are added to be 5%
# systematic error added to be 0.035

collaboration = EIC
process = ep2epgamma
exptype = collider
year = 2011
reference = "asi-errors-... from Salvatore"
reference2 =
reference3 =

### Scattering Process

frame = Trento

in1particle = e-
in1energy = 20.
in1energyunit = GeV
in2particle = p
in2energy = 250.
in2energyunit = GeV
in2polarizationvector = T
in2polarization = 1

out1particle = e-
out2particle = p
out3particle = gamma

# colliding 20 GeV electrons with
# 250 GeV protons

### Observable

y1name = TSA
y1namelong = transversal target spin asymmetry
0.275 4.39 0.0002045 4.555592653589793 -0.058384636504275125 0.044204348428400195
0.275 4.39 0.0002045 4.869592653589793 -0.01293883672042499 0.04482187166836058
0.275 4.39 0.0002045 5.183592653589793 -0.037504890471578886 0.045453272733465284
0.275 4.39 0.0002045 5.497592653589793 0.040910141591419806 0.04609772395304584
0.275 4.39 0.0002045 5.811592653589793 -0.03993232884188681 0.04675468202153464
0.275 4.39 0.0002045 6.1265926535897925 -0.012346824841857902 0.04675468245627219
0.65 4.39 0.0002045 0.157 0.0006841279471767638 0.07559733471481359
0.65 4.39 0.0002045 0.471 0.21361610372122197 0.07559831715999918
0.65 4.39 0.0002045 0.785 0.07978650614949853 0.07471611122678745
0.65 4.39 0.0002045 1.1 0.03117003405438895 0.06690709626510573
0.65 4.39 0.0002045 1.414 0.05715252170467319 0.0652365983416312
0.65 4.39 0.0002045 1.728 0.08788358809288022 0.05863748493390242
0.65 4.39 0.0002045 2.042 0.08495716683257186 0.05780515095429707
0.65 4.39 0.0002045 2.356 -0.010326483850042409 0.05780156819648948
0.65 4.39 0.0002045 2.67 0.039791898082243114 0.05544371633736021
0.65 4.39 0.0002045 2.985 0.0036952715469999865 0.054672022239704965
0.65 4.39 0.0002045 3.298592653589793 0.031893129077306584 0.05467202204402626
0.65 4.39 0.0002045 3.612592653589793 -0.012411440128066786 0.055443716724358674
0.65 4.39 0.0002045 3.9265926535897933 -0.0295216211217683 0.05780156671140887
0.65 4.39 0.0002045 4.241592653589793 0.10042614774400256 0.05780516332399124
0.65 4.39 0.0002045 4.555592653589793 0.015500443594516505 0.058637566930766945
0.65 4.39 0.0002045 4.869592653589793 -0.041802002248012095 0.06523655387762584
0.65 4.39 0.0002045 5.183592653589793 0.11901941155172352 0.06690707902111816
0.65 4.39 0.0002045 5.497592653589793 0.08832058771100271 0.07471611878019807
0.65 4.39 0.0002045 5.811592653589793 -0.040038820303685774 0.07559832017920552
0.65 4.39 0.0002045 6.1265926535897925 -0.0361489806166958 0.07559733412703712
1.1 4.39 0.0002045 0.157 0.29188891617881985 0.560096571996822
1.1 4.39 0.0002045 0.471 -0.218306722732773 0.610007146184179
1.1 4.39 0.0002045 0.785 -0.4809738281578104 0.457345715570994
1.1 4.39 0.0002045 1.1 -0.7544803962329343 0.5012305025786964
1.1 4.39 0.0002045 1.414 -0.024050895675040623 0.3836145927310111
1.1 4.39 0.0002045 1.728 0.43867640726506985 0.34280564671843927
1.1 4.39 0.0002045 2.042 0.320955002506731 0.30502088467556554
1.1 4.39 0.0002045 2.356 -0.18197975135348698 0.33682499037640173
1.1 4.39 0.0002045 2.67 0.45469536395812243 0.2653192880976025
1.1 4.39 0.0002045 2.985 -0.4966219727161625 0.32389680315262886
1.1 4.39 0.0002045 3.298592653589793 -0.2022217093510056 0.32389680329097714
1.1 4.39 0.0002045 3.612592653589793 -0.20781346546268198 0.265319286836583
1.1 4.39 0.0002045 3.9265926535897933 -0.12738262977290643 0.33682498659781673
1.1 4.39 0.0002045 4.241592653589793 -0.4823341175454071 0.3050208941383831
1.1 4.39 0.0002045 4.555592653589793 0.216248461795281 0.34280565779527944
1.1 4.39 0.0002045 4.869592653589793 0.21393642936534996 0.3836145875874092
1.1 4.39 0.0002045 5.183592653589793 0.858893189732922 0.5012304975310381
1.1 4.39 0.0002045 5.497592653589793 0.06875275397275397 0.45734571970024324
1.1 4.39 0.0002045 5.811592653589793 -0.13691231938522636 0.61000714756028
1.1 4.39 0.0002045 6.1265926535897925 -0.10820298327593283 0.560096571704008
