id = 2112
editor = DM

### Pseudo EIC data obtained by using gepard fit and Salvatores errors 5% systematics for "cross section" are added
# for ep cross section for 20 x 250, b ~6
# systematic error for polarization are added to be 5%
# systematic error added to be 0.035

collaboration = EIC
process = ep2epgamma
exptype = collider
year = 2011
reference = "asi-errors-... from Salvatore"
reference2 =
reference3 =

### Scattering Process

frame = Trento

in1particle = e-
in1energy = 20.
in1energyunit = GeV
in2particle = p
in2energy = 250.
in2energyunit = GeV
in2polarizationvector = T
in2polarization = 1

out1particle = e-
out2particle = p
out3particle = gamma

# colliding 20 GeV electrons with
# 250 GeV protons

### Observable

y1name = TSA
y1namelong = transversal target spin asymmetry
0.65 7.81 0.0008155 5.497592653589793 -0.05373729575189352 0.06103437154447851
0.65 7.81 0.0008155 6.021592653589793 -0.045081811248086315 0.06023667663282477
1.1 7.81 0.0008155 0.262 0.1529111182779185 0.08367741006427015
1.1 7.81 0.0008155 0.785 0.08420075604406486 0.07826370074100533
1.1 7.81 0.0008155 1.309 -0.015586214110766439 0.07653570451195518
1.1 7.81 0.0008155 1.833 0.06157489990447963 0.07581319775169251
1.1 7.81 0.0008155 2.356 0.21066017609762094 0.06907850529433426
1.1 7.81 0.0008155 2.88 0.16959244901531711 0.06753873564576227
1.1 7.81 0.0008155 3.403592653589793 0.23311997133752094 0.06753866823066414
1.1 7.81 0.0008155 3.9265926535897933 0.1603081537940645 0.06907874850988378
1.1 7.81 0.0008155 4.450592653589793 0.027384289595933184 0.07581303634861733
1.1 7.81 0.0008155 4.974592653589793 0.19600033371482312 0.07653561985056424
1.1 7.81 0.0008155 5.497592653589793 -0.04166653909868792 0.07826371420054087
1.1 7.81 0.0008155 6.021592653589793 -0.03127780252575267 0.08367741651739737
1.35 7.81 0.0008155 0.262 -0.03301201275493214 0.11353042908416194
1.35 7.81 0.0008155 0.785 0.10211039127318826 0.10878674879917484
1.35 7.81 0.0008155 1.309 0.2030755588360097 0.10221882794867984
1.35 7.81 0.0008155 1.833 0.1893934867626557 0.09299061099482475
1.35 7.81 0.0008155 2.356 0.20257423503578853 0.08487951146761724
1.35 7.81 0.0008155 2.88 0.13364563782832262 0.08137267998862592
1.35 7.81 0.0008155 3.403592653589793 0.1673620614677949 0.0813726352096504
1.35 7.81 0.0008155 3.9265926535897933 0.2607415811422217 0.08487966394574184
1.35 7.81 0.0008155 4.450592653589793 -0.04509103318842714 0.09299051339366628
1.35 7.81 0.0008155 4.974592653589793 -0.03403384714900384 0.10221877941462688
1.35 7.81 0.0008155 5.497592653589793 -0.08021130184800757 0.10878676166086508
1.35 7.81 0.0008155 6.021592653589793 0.217733210157957 0.1135304307023667
