id = 2102
editor = DM

### Pseudo EIC data obtained by using gepard fit and Salvatores errors 5% systematics for "cross section" are added
# for ep cross section for 20 x 250, b ~6
# systematic error for polarization are added to be 5%
# systematic error added to be 0.035

collaboration = EIC
process = ep2epgamma
exptype = collider
year = 2011
reference = "asi-errors-... from Salvatore"
reference2 =
reference3 =

### Scattering Process

frame = Trento

in1particle = e-
in1energy = 20.
in1energyunit = GeV
in2particle = p
in2energy = 250.
in2energyunit = GeV
in2polarizationvector = T
in2polarization = -1.5707963267948966

out1particle = e-
out2particle = p
out3particle = gamma

# colliding 20 GeV electrons with
# 250 GeV protons

### Observable

y1name = TSA
y1namelong = transversal target spin asymmetry
0.275 4.39 0.0003245 4.555592653589793 -0.02448730618969516 0.03892169416016467
0.275 4.39 0.0003245 4.869592653589793 0.02293889190805246 0.039361153051379716
0.275 4.39 0.0003245 5.183592653589793 0.004810271068162411 0.03935768220759087
0.275 4.39 0.0003245 5.497592653589793 -0.007624609295387683 0.03982493435300239
0.275 4.39 0.0003245 5.811592653589793 -0.00928482185464377 0.039826541859327755
0.275 4.39 0.0003245 6.1265926535897925 -0.016283425977673863 0.04031454766313862
0.65 4.39 0.0003245 0.157 -0.05158928104168427 0.050212575286738254
0.65 4.39 0.0003245 0.471 0.09550900295217762 0.050209566394120664
0.65 4.39 0.0003245 0.785 0.030563049463667925 0.05022197039814381
0.65 4.39 0.0003245 1.1 0.017800243773436204 0.04886536984076736
0.65 4.39 0.0003245 1.414 0.07658400243107416 0.047619405500314786
0.65 4.39 0.0003245 1.728 0.052270816076525214 0.045847890036285505
0.65 4.39 0.0003245 2.042 0.16916888549289247 0.04483263853029217
0.65 4.39 0.0003245 2.356 0.11549696342067912 0.04444509852972633
0.65 4.39 0.0003245 2.67 0.1166518233773135 0.044598432919963314
0.65 4.39 0.0003245 2.985 0.1668845510522389 0.04467870121763593
0.65 4.39 0.0003245 3.298592653589793 0.21563353088183432 0.04467864881476186
0.65 4.39 0.0003245 3.612592653589793 0.15954141504117184 0.044598656741160515
0.65 4.39 0.0003245 3.9265926535897933 0.16086212604424316 0.044445447500793475
0.65 4.39 0.0003245 4.241592653589793 0.19168518056999662 0.04483235178775873
0.65 4.39 0.0003245 4.555592653589793 0.17796988576720857 0.04584761634597901
0.65 4.39 0.0003245 4.869592653589793 0.032872761051380026 0.04761920200248664
0.65 4.39 0.0003245 5.183592653589793 -0.02087811894875692 0.04886525668178408
0.65 4.39 0.0003245 5.497592653589793 0.11543502432501267 0.05022202577036876
0.65 4.39 0.0003245 5.811592653589793 0.004078720885416192 0.05020956717231531
0.65 4.39 0.0003245 6.1265926535897925 0.05586123749716826 0.05021257942204721
1.1 4.39 0.0003245 0.157 -0.035671055235096116 0.07383214683317417
1.1 4.39 0.0003245 0.471 0.03457825229231685 0.07121687050627333
1.1 4.39 0.0003245 0.785 0.039475491487038966 0.07212461497673466
1.1 4.39 0.0003245 1.1 0.19264307491755756 0.06873996213538479
1.1 4.39 0.0003245 1.414 0.045937732393514785 0.06464601911011476
1.1 4.39 0.0003245 1.728 0.09138056143686643 0.057566833241546475
1.1 4.39 0.0003245 2.042 0.16383482299296923 0.054764130972382724
1.1 4.39 0.0003245 2.356 0.3015114772303361 0.05427306707552331
1.1 4.39 0.0003245 2.67 0.3193339061439067 0.055204841357691325
1.1 4.39 0.0003245 2.985 0.30566502282173086 0.0553072217067909
1.1 4.39 0.0003245 3.298592653589793 0.28700293937151056 0.05530715420631686
1.1 4.39 0.0003245 3.612592653589793 0.23588615100166777 0.05520512413476923
1.1 4.39 0.0003245 3.9265926535897933 0.17999896432853746 0.05427350027799414
1.1 4.39 0.0003245 4.241592653589793 0.12839001078607926 0.05476378530349021
1.1 4.39 0.0003245 4.555592653589793 0.14334752799696904 0.05756651460674194
1.1 4.39 0.0003245 4.869592653589793 0.23190834664152185 0.06464579073911306
1.1 4.39 0.0003245 5.183592653589793 0.10534921338786934 0.06873982107221031
1.1 4.39 0.0003245 5.497592653589793 0.052266523662381735 0.07212471616407522
1.1 4.39 0.0003245 5.811592653589793 0.15531600557162298 0.07121690991741063
1.1 4.39 0.0003245 6.1265926535897925 0.1271378614354982 0.07383214103834194
1.35 4.39 0.0003245 0.157 0.210545053628537 0.10219220094173381
1.35 4.39 0.0003245 0.471 -0.009489700471894062 0.10220037890112874
1.35 4.39 0.0003245 0.785 0.07366786491460599 0.10598760695857101
1.35 4.39 0.0003245 1.1 0.1524871698963345 0.09758711122931432
1.35 4.39 0.0003245 1.414 0.10140281863086825 0.09301889723360839
1.35 4.39 0.0003245 1.728 0.1463106710434924 0.07592577869082616
1.35 4.39 0.0003245 2.042 0.06292710521878903 0.07606954167695427
1.35 4.39 0.0003245 2.356 0.26009155265878847 0.07271548793157577
1.35 4.39 0.0003245 2.67 0.22493633923552803 0.07110516791992089
1.35 4.39 0.0003245 2.985 0.2504792879353214 0.07549788648454706
1.35 4.39 0.0003245 3.298592653589793 0.3494863073065143 0.07549784696015983
1.35 4.39 0.0003245 3.612592653589793 0.21997939230680677 0.0711053411992916
1.35 4.39 0.0003245 3.9265926535897933 0.09580394597926517 0.07271573778271848
1.35 4.39 0.0003245 4.241592653589793 0.16790911191851393 0.07606935367172207
1.35 4.39 0.0003245 4.555592653589793 0.12954415276601183 0.07592559889691952
1.35 4.39 0.0003245 4.869592653589793 0.20684640285984504 0.09301877887444723
1.35 4.39 0.0003245 5.183592653589793 0.22187130374670228 0.09758703487889046
1.35 4.39 0.0003245 5.497592653589793 0.22017225752350453 0.10598766387304386
1.35 4.39 0.0003245 5.811592653589793 0.011546506560610396 0.10220040484888779
1.35 4.39 0.0003245 6.1265926535897925 0.05626569620692766 0.1021921963024785
