id = 2119
editor = DM

### Pseudo EIC data obtained by using gepard fit and Salvatores errors 5% systematics for "cross section" are added
# for ep cross section for 20 x 250, b ~6
# systematic error for polarization are added to be 5%
# systematic error added to be 0.035

collaboration = EIC
process = ep2epgamma
exptype = collider
year = 2011
reference = "asi-errors-... from Salvatore"
reference2 =
reference3 =

### Scattering Process

frame = Trento

in1particle = e-
in1energy = 20.
in1energyunit = GeV
in2particle = p
in2energy = 250.
in2energyunit = GeV
in2polarizationvector = T
in2polarization = -1.5707963267948966

out1particle = e-
out2particle = p
out3particle = gamma

# colliding 20 GeV electrons with
# 250 GeV protons

### Observable

y1name = TSA
y1namelong = transversal target spin asymmetry
0.65 13.89 0.0008155 5.497592653589793 0.06009570477777802 0.0668879682621668
0.65 13.89 0.0008155 6.021592653589793 -0.116362807522227 0.0668880233340725
1.1 13.89 0.0008155 0.262 -0.20971747222215173 0.09843273972877864
1.1 13.89 0.0008155 0.785 0.15198224616064313 0.09749874149282263
1.1 13.89 0.0008155 1.309 0.009457056664045574 0.08640655502103826
1.1 13.89 0.0008155 1.833 0.07059732224542102 0.08186174297122854
1.1 13.89 0.0008155 2.356 0.11074830534169712 0.07559566739858238
1.1 13.89 0.0008155 2.88 -0.028089877280896555 0.07559747091554282
1.1 13.89 0.0008155 3.403592653589793 -0.020764375649193558 0.07559747011545037
1.1 13.89 0.0008155 3.9265926535897933 -0.01926044540490911 0.07559567005785843
1.1 13.89 0.0008155 4.450592653589793 0.01949621487110993 0.08186174140378653
1.1 13.89 0.0008155 4.974592653589793 -0.09428067143484442 0.08640655427759446
1.1 13.89 0.0008155 5.497592653589793 0.05495181225249004 0.09749874164433166
1.1 13.89 0.0008155 6.021592653589793 0.035030911565318755 0.0984327397643668
1.35 13.89 0.0008155 0.262 0.001791117567015532 0.13559498575942053
1.35 13.89 0.0008155 0.785 -0.04839363821284 0.12020817751165935
1.35 13.89 0.0008155 1.309 0.12991075982272643 0.11257910840295263
1.35 13.89 0.0008155 1.833 0.04196987118075819 0.09470575282691047
1.35 13.89 0.0008155 2.356 0.10351072224388352 0.09843448647327914
1.35 13.89 0.0008155 2.88 0.18219961939787 0.09285188726386219
1.35 13.89 0.0008155 3.403592653589793 -0.015514895854608576 0.09285188696761709
1.35 13.89 0.0008155 3.9265926535897933 0.06418799463947043 0.09843448741538749
1.35 13.89 0.0008155 4.450592653589793 -0.1593234428653805 0.09470575218028034
1.35 13.89 0.0008155 4.974592653589793 0.007918554558004803 0.11257910810778847
1.35 13.89 0.0008155 5.497592653589793 0.10390618684038151 0.1202081776057782
1.35 13.89 0.0008155 6.021592653589793 0.07539220258224742 0.13559498576285312
