id = 2111
editor = DM

### Pseudo EIC data obtained by using gepard fit and Salvatores errors 5% systematics for "cross section" are added
# for ep cross section for 20 x 250, b ~6
# systematic error for polarization are added to be 5%
# systematic error added to be 0.035

collaboration = EIC
process = ep2epgamma
exptype = collider
year = 2011
reference = "asi-errors-... from Salvatore"
reference2 =
reference3 =

### Scattering Process

frame = Trento

in1particle = e-
in1energy = 20.
in1energyunit = GeV
in2particle = p
in2energy = 250.
in2energyunit = GeV
in2polarizationvector = T
in2polarization = -1.5707963267948966

out1particle = e-
out2particle = p
out3particle = gamma

# colliding 20 GeV electrons with
# 250 GeV protons

### Observable

y1name = TSA
y1namelong = transversal target spin asymmetry
0.275 7.81 0.0005145 4.555592653589793 -0.029771016280092297 0.042438493319329064
0.275 7.81 0.0005145 4.869592653589793 -0.03525461300396052 0.04301169920270453
0.275 7.81 0.0005145 5.183592653589793 -0.10463271293983613 0.04360045899272143
0.275 7.81 0.0005145 5.497592653589793 -0.04845121893647665 0.044204107444246965
0.275 7.81 0.0005145 5.811592653589793 0.019150347876779876 0.0442041820149086
0.275 7.81 0.0005145 6.1265926535897925 0.017194341433069926 0.0442042365797911
0.65 7.81 0.0005145 0.157 -0.1061169371022938 0.0626843693710683
0.65 7.81 0.0005145 0.471 -0.07137402989356582 0.05940648890725415
0.65 7.81 0.0005145 0.785 -0.0688010824815824 0.06021629648843699
0.65 7.81 0.0005145 1.1 -0.07459961626167028 0.060219534144811245
0.65 7.81 0.0005145 1.414 0.05864251478474483 0.05781635964159526
0.65 7.81 0.0005145 1.728 0.03150080659793433 0.05471017240961023
0.65 7.81 0.0005145 2.042 0.027426910064498163 0.05474096444376334
0.65 7.81 0.0005145 2.356 0.04198788394726523 0.053256047583981
0.65 7.81 0.0005145 2.67 0.0648743575950935 0.052538283001069906
0.65 7.81 0.0005145 2.985 0.07908968484084701 0.052554959246744894
0.65 7.81 0.0005145 3.298592653589793 0.06379363456308887 0.05255494801650874
0.65 7.81 0.0005145 3.612592653589793 0.10933817389722925 0.05253832808370618
0.65 7.81 0.0005145 3.9265926535897933 0.12697236247811525 0.05325610941419958
0.65 7.81 0.0005145 4.241592653589793 0.041784078526276455 0.0547409213935806
0.65 7.81 0.0005145 4.555592653589793 0.01360111706499768 0.054710136879162236
0.65 7.81 0.0005145 4.869592653589793 -0.03195808435102588 0.0578163382619125
0.65 7.81 0.0005145 5.183592653589793 0.04607201525523307 0.060219525475375416
0.65 7.81 0.0005145 5.497592653589793 0.040981003639386525 0.06021629725795293
0.65 7.81 0.0005145 5.811592653589793 0.06733997810617703 0.05940648528144891
0.65 7.81 0.0005145 6.1265926535897925 0.06968304610651586 0.06268437064898935
1.1 7.81 0.0005145 0.157 -0.0064691136717960375 0.08640607808158084
1.1 7.81 0.0005145 0.471 0.014164041534161077 0.08185976977983993
1.1 7.81 0.0005145 0.785 -0.0062347677994139625 0.08276709961078155
1.1 7.81 0.0005145 1.1 0.06648312437572475 0.07916866454224045
1.1 7.81 0.0005145 1.414 0.09167703252995901 0.07561980735179392
1.1 7.81 0.0005145 1.728 0.08150229438681889 0.07038863999501305
1.1 7.81 0.0005145 2.042 0.26491195431326436 0.06870143715681667
1.1 7.81 0.0005145 2.356 0.1054468941580434 0.06450136606881401
1.1 7.81 0.0005145 2.67 0.09757856105412824 0.06706727776893273
1.1 7.81 0.0005145 2.985 0.0412236051380145 0.06455717557035871
1.1 7.81 0.0005145 3.298592653589793 0.16230995802365739 0.06455716198272564
1.1 7.81 0.0005145 3.612592653589793 0.17494339415042015 0.06706733044947744
1.1 7.81 0.0005145 3.9265926535897933 0.17625332223796925 0.0645014430409539
1.1 7.81 0.0005145 4.241592653589793 0.13382053662732968 0.06870138413112531
1.1 7.81 0.0005145 4.555592653589793 0.08516218435909073 0.07038859502227182
1.1 7.81 0.0005145 4.869592653589793 -0.015871254524894317 0.07561977766959822
1.1 7.81 0.0005145 5.183592653589793 -0.025549987304343536 0.07916864882221152
1.1 7.81 0.0005145 5.497592653589793 0.13710010806668105 0.08276710792561572
1.1 7.81 0.0005145 5.811592653589793 0.11788579905941154 0.0818597710440722
1.1 7.81 0.0005145 6.1265926535897925 0.0375034437233785 0.08640607827455257
1.35 7.81 0.0005145 0.157 0.13708273779390903 0.11162892383882479
1.35 7.81 0.0005145 0.471 0.009726915093102122 0.1173418404000902
1.35 7.81 0.0005145 0.785 -0.03643101633811361 0.10406489231231263
1.35 7.81 0.0005145 1.1 0.018107546237259665 0.10501206151920037
1.35 7.81 0.0005145 1.414 -0.07984846968527223 0.0993854888959326
1.35 7.81 0.0005145 1.728 0.175805953655998 0.08827449306818526
1.35 7.81 0.0005145 2.042 0.07569059866914006 0.08282504580903836
1.35 7.81 0.0005145 2.356 -0.018922220771839374 0.08466222854463942
1.35 7.81 0.0005145 2.67 -0.029816065090428626 0.08468029570583711
1.35 7.81 0.0005145 2.985 0.09350867094994875 0.07838040853716395
1.35 7.81 0.0005145 3.298592653589793 0.15682058654817616 0.07838040109209313
1.35 7.81 0.0005145 3.612592653589793 0.16211675098317238 0.08468032347131399
1.35 7.81 0.0005145 3.9265926535897933 0.031075188199379718 0.08466226765356313
1.35 7.81 0.0005145 4.241592653589793 0.06415031989759962 0.08282501627178745
1.35 7.81 0.0005145 4.555592653589793 0.22465364745248084 0.08827446859056792
1.35 7.81 0.0005145 4.869592653589793 0.08697286365109409 0.09938547295402109
1.35 7.81 0.0005145 5.183592653589793 -0.08371519999902435 0.10501205255077851
1.35 7.81 0.0005145 5.497592653589793 0.06255897737467728 0.10406489824411992
1.35 7.81 0.0005145 5.811592653589793 -0.008379282709649449 0.11734184195295683
1.35 7.81 0.0005145 6.1265926535897925 -0.0023175375617251383 0.11162892368785662
