id = 2104
editor = DM

### Pseudo EIC data obtained by using gepard fit and Salvatores errors 5% systematics for "cross section" are added
# for ep cross section for 20 x 250, b ~6
# systematic error for polarization are added to be 5%
# systematic error added to be 0.035

collaboration = EIC
process = ep2epgamma
exptype = collider
year = 2011
reference = "asi-errors-... from Salvatore"
reference2 =
reference3 =

### Scattering Process

frame = Trento

in1particle = e-
in1energy = 20.
in1energyunit = GeV
in2particle = p
in2energy = 250.
in2energyunit = GeV
in2polarizationvector = T
in2polarization = -1.5707963267948966

out1particle = e-
out2particle = p
out3particle = gamma

# colliding 20 GeV electrons with
# 250 GeV protons

### Observable

y1name = TSA
y1namelong = transversal target spin asymmetry
0.65 4.39 0.0008155 5.497592653589793 0.05268875890141426 0.07207627069379935
0.65 4.39 0.0008155 6.021592653589793 -0.015830410012514055 0.07387792976023529
1.1 4.39 0.0008155 0.262 0.010381485598141144 0.1068960130551499
1.1 4.39 0.0008155 0.785 -0.08258041081430759 0.09765713205348887
1.1 4.39 0.0008155 1.309 0.19529416245153025 0.09364328031847592
1.1 4.39 0.0008155 1.833 0.2723189718670176 0.09245617779392429
1.1 4.39 0.0008155 2.356 0.2731293236536524 0.0793265695837236
1.1 4.39 0.0008155 2.88 0.24836080230988933 0.08727370238641048
1.1 4.39 0.0008155 3.403592653589793 0.3901347424092243 0.0872737135111063
1.1 4.39 0.0008155 3.9265926535897933 0.2919806828365701 0.0793266469419179
1.1 4.39 0.0008155 4.450592653589793 0.14357272290363604 0.09245584784606342
1.1 4.39 0.0008155 4.974592653589793 0.1739953455449016 0.09364268238248813
1.1 4.39 0.0008155 5.497592653589793 -0.15868855826901723 0.09765754563212839
1.1 4.39 0.0008155 6.021592653589793 -0.01299317779779553 0.1068959970790056
1.35 4.39 0.0008155 0.262 0.3504796591170741 0.12598336682277048
1.35 4.39 0.0008155 0.785 0.10780411700291306 0.13381544764943573
1.35 4.39 0.0008155 1.309 0.37550410825262837 0.12562166050390816
1.35 4.39 0.0008155 1.833 0.3537303818156532 0.11204328256262515
1.35 4.39 0.0008155 2.356 0.36466836736861197 0.10499377400187579
1.35 4.39 0.0008155 2.88 0.4516419882120737 0.10235733074449302
1.35 4.39 0.0008155 3.403592653589793 0.4644810948260109 0.10235729425633439
1.35 4.39 0.0008155 3.9265926535897933 0.5404354494594195 0.10499404119205295
1.35 4.39 0.0008155 4.450592653589793 0.4481207719779211 0.11204284793269859
1.35 4.39 0.0008155 4.974592653589793 0.301502882477344 0.12562119340857247
1.35 4.39 0.0008155 5.497592653589793 0.19908462728449422 0.13381574607403848
1.35 4.39 0.0008155 6.021592653589793 -0.08612841355804067 0.12598333554336122
